Medicine Name,value_1,value_2,Ellipsis
Acendol-P_Tablet,739.4997688433087,1067.9414229775775,49682.5722075994,1802.4425697652011,49681.07775429117,49701.82838028787
ADMENTA_10_MG_TABLET_MD,9769.774646579595,1874.5876051295766,10906.509552576652,38894.18146157539,10945.072005800423,10900.972893122278,1889.4866529130259,10654.88398407366,1256.6934414967313,48472.17832233617,1556.829337391304,1261.2533963416465,10650.324088384881,11781.396390811431,38025.97871240691,11825.670340573879,11765.397167246532,593.7357071681015,49600.253187246766,704.2801130965178,518.631851720833,11764.753726197461,49586.99009389453,49614.10478553983,38004.24937943518,1220.276111524902,11773.950295957062,11774.911236076936
Acefile_TH_Forte_Tablet,1053.4539913531225,282.9765720137149,49259.122545007696,1335.0559974739256,49273.24886954925,49258.97681884471
AT_Tablet,1521.9837723603925,1077.3932766187672,49696.467265828134,41446.94579231739,8053.176584325604,7737.780534731396,1826.1280252714303,509.2174388776108,49696.57386698322,41402.89291617016,7916.101233835623,7514.341763273952,465.0537677853943,49698.35040906231,41414.15032666024,7916.077317191165,7535.854392725267,749.3433652836359,19044.911480412666,42095.23120894858,42546.17735144424,49712.99951131394,34586.33002328471,34967.24681916272,41407.23135584413,604.6672558302313,7903.4546452478035,7481.0667927671375
Abvida_50mg_Tablet,729.479576811548,330.93918835606206,2158.3771029136983,2253.215488366625,1570.745803849036,2183.4061466616627,2617.5850612530003,444.4360173479668,2270.1695944676403,2156.6047081689076,863.2649815141992,2190.8579713844492,2309.598734480151,2208.450509934137,2216.0666908960566,1274.1630455617828,2189.9981157091825,2493.2091254176767,631.3766460899632,2467.470518615977,317.3283505016525,1389.3732807194997,2134.6216968452154,314.6963668896008,766.124938811517,2284.9145273812414,1987.876275118462,1076.4573722441141
AB_Pas_N_Tablet,6643.930390881294,3595.752865656273,1037.9189491816308,3326.56979162564,43152.44547097102,581.7612416559077,1342.577227831934,3754.7095568198083,6604.364436351909,3920.718100692402,37943.33626329285,6637.6378895025355,6622.318433643555,3472.0328978650596,609.301063601361,41047.0149011519,3550.0659803142444,3473.5445750372314,3375.31349141461,43169.697469971994,472.4158408555038,320.75668201771595,41171.02424981698,3375.7616558542845,3430.3988444107417,43163.645107928176,43178.07541696676,774.8103905292048
Acera-L_Capsule_SR,1495.5066789062319,1316.1009294018932,1519.0139492046362,585.1554319476242,197.08505922753756,1521.9797076226919,562.6346936651388,1541.116858667756,49626.7290461771,49600.2657311299,629.1950071182287,554.3249367663108,1954.0683551200693,1235.9789564732266,1315.4866136218438,1868.810150225809,1411.5994549973186,1229.897246388716,49645.026255722,49614.30207784866,1113.1287655204728,1994.5341366519272,1290.1681897139374,1119.1713736247016,1915.778402749945,1449.5998730008068,1234.815393967873,49636.8056929368,49611.09833303101,1180.7473696733684,1429.3769767419044,1533.9424724107148,120.5319486825453,1420.2951878178476,1027.9506170362215,49647.49216060515,49583.201682718005,1450.4634779540354,568.1545988054155,1419.3305192824225,175.93327043490862,1448.4268867316603,49629.24965344012,49598.3252181772,123.18301874390123,1521.348144626005,605.1998622745334,1428.2621381806582,49626.760772359805,49600.53980483113,572.4861023514925,1425.135398570097,915.7746043986418,49647.362929395305,49583.23265398193,1430.2228887341719,1552.2033592619975,49629.31609100188,49598.220886997085,299.0745248546459,49619.47816781652,49564.09318121615,1385.9270477461696,1507.2792311349767,49629.56355591738,49598.81774769092
Abevia_100_Capsule,49704.15442866581,5332.258422103213,49684.11166363984,4170.742764130977,9017.26933981153,47653.43953763309,5238.809413784397,49683.27863808112,4840.968182584308,5420.661130071384,5093.42153353824,49465.847070113574,1148.6538092422254,49629.76206341386,48937.5578083581,3195.966126957872,49675.37759549461,1540.6702160791822,49943.31912926874,49977.15191061309,49950.19087175909,49451.19993702519,1789.9930262253417,4168.342485197984,47324.7018061442,3917.8077798540585,49451.06864790183,5216.962528321806,5214.13240825514,5590.525704442322,49625.5190515113,48970.008328816875,3310.089668753043,49661.92989922548,392.8584237884563,49948.39211194815,49972.0618502001,49981.5560100042,5545.711844703883,47472.02444929688,2800.447194676939,49628.658017658854,3689.961725282552,3808.620302349831,4025.1033921862527,46832.72996869679,7200.402831588946,48986.045939482596,8515.354723467555,8483.45374575303,8549.368766652495,47427.65220692429,3419.7960047902084,47700.05151780734,47702.1938268331,47717.66893847441,49660.79547411797,1840.8913261739958,1545.0904626002505,2670.883725252583,49953.58697099937,49973.395235277494,49995.78507805366,948.7371040657279,1163.4863798240199,1881.6737200175153
Acera-D_Capsule_SR,40335.05176330691,2086.8795523635927,2235.685901546091,88.21709590582677,1022.3160960412719,1582.8361488886846,49429.11632700923,2346.659387015095,1595.478043867755,49521.485973586176,2925.694569935782,40318.69337130998,40308.600824318426,40334.85194724237,40312.58955508284,40302.52675320886,21862.77175136145,40313.06919993516,40302.61658042344,24700.16614682673,40347.06228365164,1484.7877486097884,2030.3388506380475,1369.0354448950256,1308.6860425020463,49391.78841613965,966.3865245504168,1117.9461123511196,49558.332267591315,908.6182328091696,2234.1568094022814,2164.9801239212616,726.5856537340228,49379.97738862781,662.6388732907772,748.8547070508735,49567.36153125208,1848.4447834804753,940.1801049813693,1582.1744345356396,49428.563737983015,2320.1501740813997,1584.2277034946605,49521.493179586585,2868.265744668289,1591.1598408525617,49397.99849598092,1983.4217314994507,1486.6713230690673,49507.6340971121,2173.8956857275202,49384.94128816872,995.2208866137588,191.0158057226689,49543.652206969724,1996.1387226838006,49380.77551048363,49384.22008513572,3986.5641022918603,49403.40932702356,877.6251207028346,49571.97109556577,1186.077398037309,49543.91325249342,1819.7533718158213,49600.87415751475
Accept-SP_Tablet,191135.17310046,158929.45007508603,1152.3119773928843,191108.0007275791,148759.82063053982,155968.821755093,158932.39985555864,155815.79281371206,158927.1313993863,509.7498639691785,155815.99779621366,49608.64105293065,191205.74587712195,9610.169864631871,128275.45748264687,49361.00224378939,49637.26993906794,49348.860595565005,49611.738593611815,191132.8642800692,49348.7939114916,159017.54851491572,46634.26811358196,141000.74189582816,4171.959455571082,1709.375257502575,4328.479870402134,589.2335144798124,158926.5408181313,4328.512895863988,191179.3755499312,148757.8129216434,156049.43426580186,159008.30946196767,155902.4383521456,159011.03823583887,1654.9793174395397,155904.3102210847,131713.59298245294,46771.649507056456,46656.32198298076,46791.067786444604,46634.74128955449,191106.25695084795,46792.32516384689,137383.92263654876,141007.1638444905,137196.2042062216,140999.25169019852,148759.8832348082,137195.8974635375,4136.0417910213955,891.24827482874,4077.48166612631,155968.98952220267,1102.6142278420848,4601.977835997495,1120.4970384225653,158934.9703496234,4686.485404653201,4347.186615778962,155813.35875363965,229.60805436545817,158926.11069953168,4378.226110478407,155812.81324862887
AL-D3_Soft_Gelatin_Capsule,3112.394993774391,39609.53604125406,3078.8065064123944,3051.6093630316664,46181.46748204871,401.18354167124363,3210.908182432645,36960.2429488713,5870.709137267242,5881.692777337226,43362.6498497244,3107.720161874702,6002.191477477926,41641.00980118023,41641.08702704542,9481.631948721815,39610.100932819885,41659.270734601705,616.9518469945747,48407.623894890625,3045.700159320275,1594.7126503986103,48392.054628562306,3099.1240113268273,979.36950522244,46192.645804207605,48380.456152105995,3374.1404989089206
Acentio_MR8_Tablet,38412.776787930794,1250.151989251577,38058.57170270622,22917.736526952096,37282.46055254268,38171.92720842857,22400.128913467277,37273.60187908109,38164.0919829049,23290.466521641123,2608.2377216399113,38535.722585126256,1267.2973584711674,27427.13786613756,2288.276217918529,1354.8121350698489,27165.935404081465,2310.7973463707303,1398.4554409305144,27427.56270917523,38608.33076783163,38195.39606389581,23630.83805850917,37438.74866316738,38312.00150961709,23145.60231415079,37429.330993950745,38303.70712117946,24004.11548647091,1550.6606884261837,27227.849133625947,1304.2513819237074,347.92588928285903,26866.50609402035,1297.7809973692251,355.6079869966721,27234.789378733858,38307.91973747599,26733.376089190966,27316.838329296217,3606.455524424507,26730.956999846567,27315.07172845561,584.3524760826916,24214.19046096117,1250.3520223296975,26285.66731961151,334.0229133808102,1297.4104589403769,26748.222444990242,37575.182785804165,26928.11547392316,1282.6682763584731,310.7821529223407,27321.716948319176,38430.33089963944,26284.283118655712,26927.166996598913,3749.349084437605,23853.25072529899,1248.0122186049496,26748.44710981263,37564.709883063355,27322.362584801584,38421.1118588855,24587.33859960397
Ace-TH_4_Tablet,46417.52585318964,44115.80968723703,46419.525508397426,44102.4286364102,44114.830637161926,20317.72082482374,2246.1794074633817,44138.48539881942,45884.33627641557,44104.372792039,44102.331813420744,13509.613388938951,179.53386502405561,14401.399355678112,13503.826519479757,49319.37634333189,45839.30252719263,13559.69587265182,2137.8996248938724,14524.498679160946,14403.929813496685,13513.25214915574,2069.776494983535,314.5442445572514,50462.97614037641,44013.537400874644,1134.7830107784807,11642.302260854109,2027.139635910162,2094.2178593021413,14406.465902947519,13511.625174672867,49319.939082264646,45840.85748476046,13548.340431103614,2074.6639413847506,14519.114003951727,14411.116255123427,2063.0057798584658,50546.29411544182,44050.72979673892,2461.5812576773105,12598.258254610577,910.239734284281,170.92916365846565,50461.45828536909,44013.293838386795,1448.9434982392263,11661.061066505355,2148.7872872156377,2061.622782316518,19947.749301289692,50478.73502567473,49271.08334531268,50600.50481735045,50546.93237580892,44032.40274790587,45358.66241209507,44056.91074783486,44051.22846031533,11614.029114754776,1988.0562808310578,2559.043074750982,12658.792471733843,12613.350409264513,1071.1162747783058
AF_300_Tablet,29676.18847831739,940.4310156760906,800.9143619312634,29392.32044677215,515.542325737694,12504.76123102797,29668.609681420738,495.29659400297504,12504.330906661278,12028.837451375344,145.1160184600317,29405.71975176301,29004.750028882874,5598.492016529778,30128.976053494454,42159.60087183339,270.22914501417455,30124.684862453105,42153.96029311447,41635.42585170575,29682.64202245411,1079.0266837797947,29126.84711179183,1147.5881298877764,12827.774926217959,29396.087476626682,1148.5843436534258,12828.942537572158,12271.064225615344,934.7837574598731,28736.692356029707,1216.509659077091,13193.194539860857,28997.328922254248,1214.5915984828528,13194.037714571672,12726.316502052123,797.6368852364034,29833.157476019685,41655.109219677375,5434.682706220495,29829.45322542482,41650.238857469456,41135.3440203921,29397.897222260497,12060.288939093422,30119.64090963868,95.39751485074943,12062.242625170607,11589.714022747712,490.9262981072714,42149.88597327743,12060.506773403438,186.28245770836037,1322.3750974108193,12504.164883027737,30115.575290217974,42144.5554137971,41625.116160881815,29674.708973765228,12060.988307343661,11589.418973644595,498.2007342343192,1323.7198115555418,12505.89599558394,12029.28745073212
A2__Tablet,40721.30511017858,40952.38098500746,3893.159716275847,3897.0743014287054,40897.8426127783,5519.182552652401,385.2110749229142,40590.97650210872,33585.81244301169,39508.36817077522,39279.647061605916,3616.429808154791,39072.49585461856,39071.97089977251,3079.055988341655,35909.11886464193,40721.65602726141,3381.9300927437716,18999.95214118922,3544.040378337861,3656.7094299761147,39031.63844073219,39023.553825788855,1318.7230005559943,35937.581255210316,40940.68408021912,4500.261947076152,19082.607613602293,2595.304146547457,2925.5268405654856,239.77708196269967,39063.46839674043,3428.7009562348867,3911.944447733463,38966.68569408237,31982.23431785372,37654.725245127076,37430.94409288772,39055.32576847032,3434.6383268325826,3892.1934042720586,38958.097548863756,31981.159214737974,37654.926190722595,37430.85965252736,35920.11694769828,40886.31358653372,4162.009080254837,19291.018244684237,2616.182659836892,2497.226754062295,5532.31048709218,35807.251479029146,29321.906440522744,34543.16040637099,34284.34571779591,40578.9268203128,33585.35338818675,39509.29092657015,39280.55475516179,16627.490423255687,5082.956320424947,5537.067275527597,19049.895930011186,19326.250906738223,1989.3703405701704
Abitol_Tablet,35317.004770028674,9702.337080507172,1862.7539321908766,39965.90029371353,1979.062783255331,616.7670360618004,38559.63235554552,9621.053091877462,2109.369465303582,40173.640811198326,9790.351404806539,43077.76829402493,36044.52604867825,19398.696074950523,34237.925625475356,35312.596268473426,13345.676775610138,43074.69516808635,34233.42834885624,20747.180670711612,43090.50725094319,8797.663201506346,49271.28872174354,10928.73427332567,9642.110922810334,47564.89192160587,1154.7467469169003,10866.766147785014,49466.25276166408,562.3009261679911,40889.020591490495,2991.5449840210986,1877.690165376421,39494.60951257212,8743.20426854971,3016.121145758528,41088.59570733386,8870.7621359584,38669.98023108771,39948.25973884629,6643.2299679605285,49289.360111581664,38648.57504462346,2063.5411369217804,49272.286705253944,2080.8308006473894,37264.65637559326,10854.26505980988,753.7117355365214,38819.56937775653,11011.065593539355,38559.536687783126,9634.522260101183,1983.155090695115,40152.670652466695,9695.194659670045,47556.04753395931,37265.360271603786,7965.61118165273,47580.95828822177,10872.215123390693,49489.54617404409,1714.6089298105421,38793.86154800051,10911.06389517169,49465.312528208175
Acemiz_100mg_Tablet,5885.93230056211,43379.51113634201,5876.455530342534,34561.6370921577,1066.6075742134042,49636.28167561046,563.05937450052,43090.82346225499,116.67478910628759,35054.592332534725,6103.785936324952,49259.46083348886,5852.502934242548,43088.6234322308,10994.613612774616,43387.61153267011,23404.59514370721,43386.49370469636,35054.11306577604,6074.260565579223,49259.13821844111,5854.186566282484,34588.279692606244,29574.279468628793,34560.947533493,49660.770016933944,1629.0220000531554,49633.198044506535
AFM_Tablet,39614.77843359239,44309.22658531194,374.85411027349477,9152.113836943077,39516.56898072654,44202.568668238535
Abiways_Tablet,49248.91658891107,47626.45924831199,46586.13087820549,40649.51276593241,3525.0937365970008,350.75977126818117,2486.174978634493,49736.12455632617,3293.3264269703873,3310.5754083893466,1201.339045071358,7116.71249586684,9262.75698139925,21744.332757531454,49314.29510152406,49258.244837258324,47236.37451811919,7022.539531527865,49326.9430622023,49335.23278510691,49235.57777793036,15153.05635166023,26431.324826646676,47794.92458329777,47626.03826844457,45614.42238749926,3485.1455785060352,47772.93385990603,47772.72679853712,47647.529753874485,13017.365337391246,46661.27692737915,46585.160014428664,44648.1560765686,15545.770370154272,46637.51018299679,46636.712485255484,46609.040593609985,40766.16335885507,40649.829284653606,38956.46590606422,27433.974231545883,40743.249935160005,40743.6655428766,40670.89310430337,3662.2099836265666,4050.6367010882404,49713.471949538376,1212.2546728356479,1519.946934814338,3314.309821619204,2452.7835542142084,49735.94568318439,3313.8449872665847,3298.4094562293394,1551.7177483085138,47690.163736393406,3717.376864319222,3699.3793682205164,2927.7658209201168,49693.78783224481,49693.54911820419,49755.95936349254,307.95160829674376,3508.9287809648604,3628.409311118974
Ace_Proxyvon_TH_4_Tablet,1068.93139122194,170.92916365846565,46720.16274663221,12633.194627899275,14403.929848209433,2592.65299813549,2061.622782316518,103.99835135932886,14411.116255123427,51684.12127155962,2094.2178593021413,907.6877006374576,46721.82983682198,12683.761456796206,14530.815839752007,2040.8290721903534,2164.96725578509,992.0188223940822,14525.421946883125,51720.88995328759,2044.30528192864,46719.753423595146,12617.808759554937,14401.39939039696,2496.2583474544554,2063.0057798584658,86.42865023002264,14406.465902947519,51683.1760931495,2069.776494983535,48015.55455373398,48478.91365741177,46684.32628693809,46665.79992976116,46720.9056331327,48480.57344802171,18520.308726989635,46666.02338076295,2134.895511373587,11646.927602164698,11681.713604579852,12620.382084282908,2069.8106040266052,49650.0027599316,11662.346120542536,13575.685321773519,13503.826519479757,14397.768081089864,179.53386502405561,49599.23338582624,13509.613388938951,1453.0409228256688,2555.700330522997,13564.33913496779,51465.133615735016,1138.8222254681975,2081.440240378518,13511.625174672867,51447.836304526725,314.5442445572514,14403.776735687481,51681.89678188511,2099.5987295854275,49599.29869375179,13513.25214915574,51448.95869543971
AA_5_Tablet,38450.488136557215,38475.147003120015,2099.2122479140467,671.1844352420566,38390.65636953005,38389.48525963034
Aceclo_SR_Tablet,12166.116093714107,11979.592273303104,49184.946827649605,410.96909800757385,49370.145733758545,11427.184600047929,1526.7093962188214,11424.324886782335,49400.12694146841,411.06691131100047,41048.927931242855,1733.7479461088483,37614.243671828524,12175.778215998385,37653.62677049793,1916.6354619397007,12289.416359636734,1892.0711416803538,37688.28896708939,12174.244600058175,30779.379060740204,37567.7903977919,11984.828286997352,37697.26446175496,940.4347846462078,12086.57856127723,929.573102361947,37717.17579107241,11983.904918913433,30818.75912414786,49174.686171225745,3941.255033763281,38002.62064249941,49175.278022008926,38014.86760337844,2512.5286725266096,49174.50358432114,18473.57810480489,49371.46776020995,11424.959088542011,1116.210613261031,11434.585779080773,49389.58429329757,6.677502886295118,41048.361357276335,38142.76277185033,49403.96060315382,38142.6604041056,2141.7633377396005,49371.08801723874,20985.12959243531,11510.535780537119,347.40634460092076,38165.27278598006,11424.190511407076,31201.342806715096,11553.645248651488,49389.579696213485,1116.318546872035,41078.5222986875,38178.18698627769,11433.823233347723,31203.662071860825,49389.20530122191,19865.19981755049,41047.90458912275
Acebull_A_Tablet,3503.9792583410485,46565.3016969742,1136.9739764344822,515.413252600141,3497.4358462205773,3777.158632041785,3629.120941233784,46642.07584867776,3744.321913065944,3461.247370089976,1091.450956225326,2117.9359469078986,430.9711893635102,46584.276920523225,46564.455319679,46649.499544355866,46675.53022417415,46637.95337501644,1648.7052270669358,3393.7772756651234,3352.2270495335824,3738.9308792810066,3613.779983960588,4018.4684575529905,3644.0174442402545,1030.2782167357848,720.3142345170698,1732.7710343316471
AT_10_Tablet,10360.812842828247,443.0991936752259,409.10424107236014,1507.108989299781,1398.4184268839392,36173.4673214335,39450.76681720551,10399.161221042723,38298.69336722856,10316.758816833011,1675.0464452910767,10412.407655665256,10447.835231956806,11807.818985921784,11663.429384996036,45584.616851780724,49619.433362003714,341.68755960072485,48250.86718267542,883.3601086809979,11762.273233306458,398.33176894616327,1461.645596108894,1412.1925563694879,36115.22227570085,39375.60920036667,10442.994319956733,38230.32163334097,10388.7735351504,1507.2339921287653,1421.758199711882,1472.5174034235254,36120.08600295512,39393.237408222485,10491.261975877293,38238.52330872468,10390.477950729011,1680.4434706363172,587.4536432514777,34929.05706664746,38055.554981760804,11845.19541306298,36947.53461309835,11761.549982659244,837.6901597260492,35028.26399219165,38158.16069344118,11690.540345596602,37056.139745069,11643.94011107054,667.2970214499712,13905.915186190308,45589.52696994049,7301.196637330342,45583.73068286282,34925.37536641675,49615.38201164776,6847.888081898107,49642.053949536974,38023.19215475451,48253.3124624045,1224.221921842165,11775.590020258109,48256.523809537895,36936.047780001725,11778.811545205817
